data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2021,149334862,10,,,
2021,135744689,63,1,,
2021,135744122,63,500,,
2021,135744690,6,858,,
2021,149334862,11,1,,
2021,149334862,20,1,,
2021,149334863,20,2000,,
2021,149334864,4,25,,
2021,149334865,10,,,
2021,149334865,11,1,,
2021,149334866,8,30,,
2021,149334867,10,,,
2021,149334868,16,30,,
2021,149334868,63,70,,
2021,149334870,9,0,,
2021,149334871,47,0,,
2021,149334872,38,450,,
2021,149334873,52,0,,
2021,149334874,38,700,,
2021,149334875,63,1,,
2021,135744684,38,1,,
2021,149334876,10,,,
2021,149334877,54,25,,
2021,149334878,42,10,,
2021,149334879,6,35,,
2021,149334880,63,200,,
2021,137766462,3,14000,,
2021,149334883,49,100,2021-07-03,
2021,149334883,63,25,2021-06-23,
2021,149334884,49,100,,
2021,149334884,63,525,,
2021,149334885,3,28000,,
2021,149334886,3,12000,,
2021,141773101,7,500,,
2021,149334886,63,100,,
2021,149334888,7,2300,,
2021,135744688,17,325,,
2021,135744123,63,136,,
2021,149334888,63,100,,
2021,149334890,63,1,2021-06-23,
2021,149334891,63,1,,
2021,149334893,20,800,,
2021,149334894,38,2500,,
2021,149334896,10,,,
2021,149334897,59,150,,
2021,149334898,3,3000,,
2021,149334899,20,500,,
2021,140439348,6,198,,
2021,135744701,26,850,,
2021,135744691,63,1,,
2021,149334900,39,100,,
2021,137050498,6,300,,
2021,149334901,63,208,,
2021,137050498,8,400,,
2021,149334902,63,55,,
2021,137050498,20,500,,
2021,137050498,27,40,,
2021,149334904,26,426,,
2021,149334905,16,100,,
2021,137050498,63,70,,
2021,137766471,63,4300,,
2021,149334906,10,,,
2021,135744127,63,200,,
2021,149334907,10,,,
2021,149334908,47,0,,
2021,149334908,63,60,,
2021,149334909,10,,,
2021,149334909,11,1,,
2021,149334911,63,150,,
2021,135744160,10,,,
2021,149334912,10,,,
2021,149334913,10,,,
2021,149334914,58,2500,,
2021,135744128,20,1,,
2021,149334915,20,88,,
2021,135744695,10,,,
2021,149334915,25,10,,
2021,149334916,10,,,
2021,149334917,42,200,,
2021,149334918,63,200,,
2021,149334919,61,800,,
2021,149334920,20,47,,
2021,149334921,8,10,2021-06-30,
2021,149334922,8,10,,
2021,149334923,10,,,
2021,135744282,10,,,
2021,149334924,63,20,,
2021,149334925,10,,,
2021,149334926,10,,,
2021,149334927,10,,,
2021,149334929,25,925,,
2021,149334930,11,1,,
2021,149334931,25,20,2021-07-08,
2021,149334932,25,20,,
2021,149334933,20,400,,
2021,149334935,17,340,,
2021,135745379,20,20,,
2021,149334936,3,10000,2021-07-06,
2021,149334936,63,5,2021-07-06,
2021,149334937,3,20000,,
2021,135744142,8,7,,
2021,135744142,63,2000,,
2021,149334937,7,600,,
2021,149334937,38,50,,
2021,149334937,63,5,,
2021,149334938,20,230,,
2021,135744699,8,3,,
2021,149334939,9,0,,
2021,149334940,20,322,,
2021,149334940,63,198,,
2021,149334941,10,,,
2021,149334942,29,300,,
2021,149334943,20,251,,
2021,149334944,10,,,
2021,149334945,63,1000,,
2021,149334946,13,1,,
2021,149334948,10,,,
2021,149334949,63,1,,
2021,149334950,63,80,,
2021,149334951,10,,,
2021,149334952,10,,,
2021,149334953,63,149,,
2021,149334954,10,,,
2021,149334955,10,,,
2021,149334956,11,1,,
2021,149334957,52,0,,
2021,149334958,25,350,2021-07-13,
2021,149334959,20,170,,
2021,149334959,25,350,,
2021,149334960,38,450,,
2021,149334961,9,0,,
2021,149334962,63,80,,
2021,149334963,63,7,,
2021,149334965,10,,,
2021,135744706,3,20000,,
2021,148474764,16,40,,
2021,137055220,3,10000,,
2021,135744774,63,1,,
2021,149334966,10,,,
2021,149334967,11,1,,
2021,149334968,10,,,
2021,149334968,11,1,,
2021,149334969,63,25,,
2021,149334970,9,0,,
2021,149334971,20,25,,
2021,149334971,26,40,,
2021,149334971,58,155,,
2021,149334972,38,300,,
2021,149334973,4,370,,
2021,149334974,4,60,,
2021,149334975,10,,,
2021,149334976,63,100,,
2021,148128383,61,130,2021-07-14,
2021,148128383,63,5,2021-07-14,
2021,148128384,3,27000,,
2021,148128384,61,170,,
2021,148128384,63,6,,
2021,149334977,13,650,,
2021,149334978,10,,,
2021,135744131,6,1450,,
2021,149334979,10,,,
2021,135744131,16,575,,
2021,149334980,63,200,,
2021,149948480,20,100,,
2021,149334982,38,200,,
2021,149334983,38,400,,
2021,149334984,38,1000,,
2021,149334986,54,200,,
2021,149334987,10,,,
2021,149334988,8,57,,
2021,149334989,20,7000,,
2021,149334990,25,150,,
2021,149334991,63,100,,
2021,149334993,36,10,2021-07-18,
2021,149334994,20,400,,
2021,149334994,36,10,,
2021,149334995,6,250,,
2021,149334996,10,,,
2021,149334997,38,250,,
2021,149334998,20,775,,
2021,149334999,8,14,2021-08-01,
2021,149335000,8,14,,
2021,149335002,63,1,2021-07-21,
2021,149335003,8,2,,
2021,149335003,63,6,,
2021,149335005,20,200,,
2021,149335006,38,125,,
2021,149335007,16,130,,
2021,149335008,20,30,,
2021,149335009,20,225,,
2021,149335011,63,800,,
2021,149335012,16,25,,
2021,149335014,63,100,,
2021,135744131,26,150,,
2021,149335015,20,200,,
2021,149335016,38,1,,
2021,135744132,20,275,,
2021,149335017,16,100,,
2021,135744132,63,1,,
2021,149335018,20,38,2021-07-22,
2021,149335018,25,20,2021-07-22,
2021,149335018,61,400,2021-07-22,
2021,149335019,20,38,,
2021,149335019,25,20,,
2021,149335019,61,400,,
2021,149335020,63,2000,,
2021,149335021,39,200,,
2021,149335022,10,,,
2021,149335023,9,0,2021-07-23,
2021,149335024,9,0,,
2021,149335025,10,,,
2021,149335026,10,,,
2021,149335027,20,200,,
2021,149335028,10,,,
2021,149335030,17,600,,
2021,149335031,4,200,,
2021,149335032,10,,,
2021,149335033,10,,,
2021,149335034,9,0,,
2021,149335035,63,48,,
2021,149335036,20,150,,
2021,149335037,26,330,,
2021,149335038,20,2000,,
2021,149335040,11,1,,
2021,149335041,63,1,,
2021,149335042,7,60,,
2021,149335043,42,50,,
2021,149335044,38,200,,
2021,149335045,63,292,,
2021,149335046,10,,,
2021,149335047,7,200,,
2021,149335048,11,1,,
2021,149335049,27,5,2021-08-11,
2021,135744130,63,50,,
2021,149335050,20,400,,
2021,149335050,27,5,,
2021,148474765,16,1,2021-07-29,
2021,148474765,66,11,2021-07-29,
2021,148474766,16,1,,
2021,148474766,66,11,,
2021,149335051,38,175,,
2021,149335052,38,200,,
2021,149335053,63,12,,
2021,149430025,63,100,,
2021,149335054,11,1,,
2021,149335055,38,75,,
2021,149335056,10,,,
2021,149335059,42,500,,
2021,149335060,39,500,,
2021,149335061,39,1000,,
2021,149335062,29,3000,,
2021,149335064,20,100,,
2021,149335065,9,0,,
2021,149335066,63,450,,
2021,149335067,6,120,,
2021,137766468,3,15000,,
2021,149335068,38,150,,
2021,149335069,9,0,,
2021,149335069,20,800,,
2021,149335070,10,,,
2021,149335072,63,1,,
2021,135744134,6,1200,,
2021,149335073,63,15,,
2021,149335074,10,,,
2021,149335076,38,200,,
2021,149335078,10,,,
2021,149335078,11,1,,
2021,149335079,63,30,,
2021,149335080,52,0,,
2021,149335081,20,162,,
2021,149335082,10,,,
2021,149335082,11,1,,
2021,149335083,63,150,,
2021,149335085,7,1200,2021-08-05,
2021,149335086,7,1200,,
2021,149335086,20,460,,
2021,149335088,42,100,,
2021,149335089,38,1,,
2021,149335091,38,100,,
2021,149335092,10,,,
2021,149335094,11,1,,
2021,149948481,11,1,,
2021,149335096,10,,,
2021,149335097,63,1,,
2021,149335098,38,100,,
2021,149335099,26,1,2021-08-08,
2021,149335100,26,1,,
2021,149335100,63,1,,
2021,149335101,10,,,
2021,149335102,63,1,,
2021,149335103,38,790,,
2021,149335104,3,13000,,
2021,148474768,63,1000,,
2021,148474769,63,209,,
2021,149335106,11,5,,
2021,149335107,11,1,,
2021,149335108,10,,,
2021,149335110,4,100,,
2021,149335111,10,,,
2021,149335112,2,45,,
2021,149948482,20,200,,
2021,149948482,63,2,,
2021,149335115,28,1600,2021-08-13,
2021,149335115,61,500,2021-08-14,
2021,149335116,28,1600,,
2021,149335116,61,500,,
2021,149335117,10,,,
2021,149335118,20,1400,,
2021,149335119,16,1,,
2021,149335120,38,1,,
2021,135744134,26,1500,,
2021,149335121,26,30,,
2021,135744134,63,70,,
2021,135744703,20,10,,
2021,149335122,49,40,,
2021,149335123,10,,,
2021,149335124,35,500,,
2021,149335125,10,,,
2021,149335126,42,100,,
2021,149335127,38,500,,
2021,149335128,4,150,,
2021,149335129,62,500,,
2021,148129022,20,524,,
2021,135749912,8,8,,
2021,135749912,63,13,,
2021,135744147,3,1,2021-01-03,
2021,149335130,7,300,,
2021,149335131,20,393,,
2021,149335132,63,300,,
2021,149335133,10,,,
2021,149335134,11,1,,
2021,149335135,63,300,,
2021,149335136,11,1,,
2021,149335137,10,,,
2021,149335138,63,50,,
2021,149335139,63,200,,
2021,149335141,16,22,,
2021,149335142,20,30,,
2021,149335143,63,10,,
2021,149335144,39,250,,
2021,149335145,20,60,,
2021,149335146,4,50,,
2021,149335147,10,,,
2021,149335147,11,25,,
2021,149335147,63,40,,
2021,149335148,25,20,2021-09-07,
2021,149335148,60,600,2021-09-07,
2021,149335149,25,40,,
2021,149335149,60,1200,,
2021,149335150,63,1,,
2021,149335151,63,50,,
2021,149335152,10,,,
2021,149335152,11,10,,
2021,149335153,20,1570,,
2021,135744721,3,1,,
2021,149335154,63,1,,
2021,149335155,10,,,
2021,149335156,20,45,,
2021,149335157,38,150,,
2021,149335158,60,120,,
2021,149335159,13,500,,
2021,149335161,38,50,,
2021,149335162,63,50,,
2021,149335163,10,,,
2021,149335164,10,,,
2021,149335165,61,100,,
2021,149335166,63,250,,
2021,149335167,50,90,,
2021,148474770,3,6000,,
2021,149335168,63,49,,
2021,135744149,6,360,,
2021,149335169,63,400,,
2021,149335170,17,800,,
2021,149335171,10,,,
2021,149335171,11,10,,
2021,149335172,11,5,,
2021,149335173,8,1,,
2021,149335175,42,200,,
2021,149335176,38,250,,
2021,148129240,38,10000,,
2021,149335177,8,9,,
2021,149335178,10,,,
2021,149335179,10,,,
2021,149335180,10,,,
2021,149335181,10,,,
2021,149335181,11,1,,
2021,135744135,63,10,,
2021,149335183,4,200,,
2021,149335184,10,,,
2021,149335185,11,1,,
2021,149335186,38,1000,,
2021,149335187,36,300,,
2021,149335188,4,350,,
2021,149335189,10,,,
2021,149335190,26,200,,
2021,149335191,38,1,,
2021,149335192,16,70,,
2021,149335193,10,,,
2021,149335193,11,1,,
2021,149335193,63,2,,
2021,149335194,16,5,,
2021,149335194,38,50,,
2021,149335195,11,1,,
2021,149335196,4,2000,,
2021,149335197,10,,,
2021,149335198,63,10,,
2021,149335199,43,1157,,
2021,149335200,63,50,,
2021,149335201,20,360,,
2021,149335204,42,200,,
2021,149335208,36,200,,
2021,149335212,38,100,,
2021,149335214,29,150,,
2021,149335216,10,,,
2021,149335219,61,60,,
2021,149335221,63,350,,
2021,149335223,61,100,,
2021,149948441,63,1,2022-03-14,
2021,149948441,66,1,2021-09-12,
2021,149948442,63,2,,
2021,149948442,66,1,,
2021,149335224,38,900,,
2021,135744136,38,1,,
2021,149335226,10,,,
2021,149335226,11,1,,
2021,149335227,25,95,,
2021,148129412,42,111,,
2021,149335230,11,1,,
2021,149335231,16,650,,
2021,149335235,4,250,,
2021,149335238,4,150,,
2021,149335241,20,100,,
2021,149335242,10,,,
2021,149335244,20,474,,
2021,149335245,63,1,,
2021,149335250,10,,,
2021,135744705,20,15,,
2021,149335251,51,0,,
2021,149335253,10,,,
2021,149335254,63,51,,
2021,149335256,10,,,
2021,149335258,20,300,,
2021,135744137,38,20,,
2021,135744137,63,15,,
2021,149335261,25,1,2021-10-12,
2021,149335262,2,64,,
2021,149335262,25,1,,
2021,149335266,63,75,,
2021,149335268,66,7,,
2021,149335269,9,0,,
2021,135744143,7,1500,,
2021,149335271,20,180,,
2021,149335273,63,200,,
2021,149335275,20,100,,
2021,149335276,20,187,,
2021,149335277,61,1300,,
2021,135744707,8,27,,
2021,149335278,63,500,,
2021,135744713,63,325,,
2021,149335282,63,480,,
2021,149335283,38,1,,
2021,149335284,4,120,,
2021,149335286,20,81,,
2021,149335289,7,25,,
2021,149335289,16,30,,
2021,149335289,17,960,,
2021,149335289,45,20,,
2021,149335289,61,150,,
2021,135744708,20,1000,,
2021,135744746,63,3623,,
2021,149335289,63,35,,
2021,149335292,63,61,,
2021,149335293,38,1,,
2021,135744712,20,2500,,
2021,149335295,10,,,
2021,135744711,9,0,,
2021,135744714,9,0,,
2021,135744714,20,135,,
2021,135744714,25,120,,
2021,135744714,63,1100,,
2021,149335296,10,,,
2021,149335296,11,1,,
2021,149335297,4,200,,
2021,149335298,23,35,,
2021,149335299,8,1,,
2021,149335301,38,3000,,
2021,135744743,6,1,,
2021,149335304,61,300,,
2021,135744715,38,550,,
2021,149335307,10,,,
2021,149335310,35,150,,
2021,149335316,38,220,,
2021,149335318,19,128,,
2021,149335320,38,2600,,
2021,149335322,7,200,,
2021,149335324,11,1,,
2021,135744719,38,3,,
2021,149335330,25,4000,,
2021,135744717,38,1,,
2021,148215930,63,50,,
2021,135744144,38,1000,,
2021,135744145,20,80,,
2021,135749911,63,100,,
2021,135744148,36,2030,,
2021,135744148,63,80,,
2021,135744722,38,1000,,
2021,149335332,63,4,2021-10-12,
2021,149335333,63,4,,
2021,149335335,38,400,,
2021,149335336,20,300,,
2021,149335338,10,,,
2021,148215937,6,25,,
2021,148215937,38,1540,,
2021,148215937,61,100,,
2021,148215937,66,2,,
2021,149335340,36,1,2021-09-24,
2021,149335341,36,1,,
2021,149335341,63,650,,
2021,149335342,63,180,,
2021,149335343,9,0,,
2021,149335346,20,60,,
2021,149335346,26,250,,
2021,149335350,10,,,
2021,149335351,63,1,,
2021,149335352,63,1,,
2021,149335357,10,,,
2021,149335357,11,20,,
2021,148215948,10,,,
2021,148215948,11,1,,
2021,149335361,10,,,
2021,149335363,38,100,,
2021,149335366,38,3000,,
2021,149335368,63,24,,
2021,149335369,63,50,,
2021,135744723,38,800,,
2021,135744726,38,500,,
2021,149335374,38,55,,
2021,149335376,10,,,
2021,149335376,11,1,,
2021,149335378,63,20,,
2021,149335381,35,100,,
2021,149335384,11,1,,
2021,149335385,63,147,,
2021,149335388,63,500,,
2021,149335389,20,9,,
2021,149948483,3,45000,,
2021,149335393,10,,,
2021,149335394,63,1,,
2021,149335395,36,500,,
2021,149335398,10,,,
2021,149335398,11,2,,
2021,149335399,38,500,,
2021,149335402,10,,,
2021,149335402,11,1,,
2021,149335402,66,1,,
2021,149335403,63,500,,
2021,149335404,38,3000,,
2021,149335405,38,500,,
2021,149335406,10,,,
2021,149335406,11,1,,
2021,149335407,10,,,
2021,149335408,38,500,,
2021,149335409,38,1000,,
2021,149335410,3,28000,,
2021,149335411,9,0,,
2021,149335412,35,500,,
2021,149335413,63,255,,
2021,149335414,42,1,,
2021,137767172,63,100,,
2021,135744772,63,500,,
2021,135744724,38,1,,
2021,149335415,63,104,,
2021,149335416,63,45,,
2021,149335417,63,41,,
2021,149335418,63,1,,
2021,135744778,38,1000,,
2021,135744736,9,0,,
2021,149335419,11,3,,
2021,149335420,61,1200,,
2021,149335421,10,,,
2021,149335422,42,200,,
2021,149335424,10,,,
2021,149335424,11,2,,
2021,149335425,8,3,,
2021,149335426,10,,,
2021,149335427,20,609,,
2021,149335428,9,0,,
2021,149335429,10,,,
2021,149335430,25,20,,
2021,149335431,10,,,
2021,149335432,16,100,,
2021,149335433,63,200,,
2021,149335434,63,2,,
2021,149335435,56,730,,
2021,149335436,42,500,,
2021,149335437,17,5100,,
2021,135744730,63,130,,
2021,149335438,61,500,,
2021,149335439,29,150,,
2021,149335440,9,0,,
2021,149335441,8,10,,
2021,149335441,61,19,,
2021,149335442,16,25,,
2021,149335443,63,500,,
2021,149335444,63,60,,
2021,149335445,38,1,,
2021,149335446,38,1,,
2021,149335447,4,150,,
2021,149335448,10,,,
2021,149335448,11,2,,
2021,149335450,7,1479,,
2021,149335451,63,5,,
2021,149335452,38,45,,
2021,149335453,20,1400,,
2021,149335454,11,1,,
2021,149335454,66,1,,
2021,149335455,4,200,,
2021,148216044,9,0,,
2021,135744729,3,1001,,
2021,135744729,36,5079,,
2021,148216044,20,4000,,
2021,149335456,10,,,
2021,149335457,38,350,,
2021,149335458,38,650,,
2021,149335459,63,8,,
2021,149335460,9,0,,
2021,149335460,20,600,,
2021,149335462,59,100,,
2021,149335463,38,800,,
2021,135744727,2,5,,
2021,149335464,10,,,
2021,135744741,36,10,,
2021,149335466,10,,,
2021,149335466,11,2,,
2021,149335467,38,500,,
2021,149335468,63,1,,
2021,135745588,10,,,
2021,149335469,61,500,,
2021,149335470,11,1,,
2021,149335471,38,75,,
2021,149335472,31,500,,
2021,149335473,63,1,,
2021,149335475,26,200,,
2021,149335476,38,800,,
2021,149335478,36,10,,
2021,149335480,10,,,
2021,149335481,38,2300,,
2021,149335481,42,150,,
2021,149335482,58,125,,
2021,149335483,63,500,,
2021,149335484,38,400,,
2021,149335485,17,12469,,
2021,149335486,38,300,,
2021,149335487,20,40,,
2021,149335488,63,50,,
2021,149335490,20,1550,,
2021,135744742,6,232,,
2021,148216100,20,335,,
2021,135744732,16,150,,
2021,135744734,20,4,,
2021,135744738,38,1,,
2021,135744776,63,1,,
2021,149335493,10,,,
2021,149335495,8,2,,
2021,135744737,38,1000,,
2021,135744151,6,3181,,
2021,135744739,26,110,,
2021,135744739,38,1,,
2021,135744739,63,50,,
2021,149335496,10,,,
2021,149335498,26,550,,
2021,135744152,10,,,
2021,149335500,20,51,,
2021,135745584,6,20,,
2021,135744744,7,500,,
2021,135744744,9,0,,
2021,149335500,25,10,,
2021,149335501,63,1,,
2021,148216118,35,100,,
2021,149335503,61,39,,
2021,135744744,20,350,,
2021,135744744,25,190,,
2021,149335504,10,,,
2021,135744744,38,1,,
2021,135744744,63,1,,
2021,135744745,3,1,,
2021,135744754,10,,,
2021,135744154,3,1,,
2021,135744155,16,1,,
2021,148216125,8,2,,
2021,135744750,6,412,,
2021,149335505,26,200,,
2021,149335506,63,5000,,
2021,149335507,38,300,,
2021,149335508,16,40,,
2021,135744750,7,3500,,
2021,135744750,9,0,,
2021,135744750,26,300,,
2021,149335508,26,40,,
2021,149335509,10,,,
2021,135744750,63,1250,,
2021,149335510,63,500,,
2021,135744751,3,1,,
2021,148216139,61,99,,
2021,149335511,42,200,,
2021,149335512,10,,,
2021,149335513,4,600,,
2021,149335515,63,300,,
2021,135744798,17,1,,
2021,149335517,63,50,,
2021,149335518,16,750,,
2021,149335518,17,300,,
2021,149335519,35,50,,
2021,149335519,63,200,,
2021,149335520,38,500,,
2021,149335521,63,200,,
2021,135744797,8,124,,
2021,149335522,11,1,,
2021,149335522,63,20,,
2021,149948485,10,,,
2021,149948486,63,50,,
2021,149335525,10,,,
2021,149335525,11,1,,
2021,149948487,20,830,,
2021,149335526,10,,,
2021,149335527,20,350,,
2021,149335528,3,2500,,
2021,149335529,9,0,,
2021,149335530,10,,,
2021,149335532,6,10,2021-11-06,
2021,135744162,38,200,,
2021,149335532,63,20,2021-11-06,
2021,149335533,6,10,,
2021,149335533,63,20,,
2021,149335534,10,,,
2021,149335535,10,,,
2021,149335536,61,140,,
2021,149335537,20,1200,,
2021,149335538,61,50,,
2021,135744156,6,160,,
2021,135744156,16,10,,
2021,149335538,63,50,,
2021,149335539,63,1000,,
2021,135744157,63,5060,,
2021,149335540,6,12,,
2021,149335540,25,20,,
2021,149335540,63,72,,
2021,149335541,20,810,,
2021,149335542,9,0,,
2021,137766457,63,1,,
2021,149335542,61,400,,
2021,149948488,38,100,,
2021,149335544,54,10,,
2021,149335545,63,400,,
2021,148216192,20,700,,
2021,149335546,63,5,,
2021,149335547,63,25,,
2021,135744761,63,0,,
2021,149335549,9,0,,
2021,141775075,6,200,,
2021,141775075,8,90,,
2021,141775075,16,155,,
2021,141775075,20,100,,
2021,141775075,63,1,,
2021,148216197,20,6771,,
2021,149335550,3,5000,,
2021,149335550,20,120,,
2021,149335551,63,500,,
2021,135744756,6,630,,
2021,149335552,63,210,,
2021,149948489,25,700,,
2021,149335554,3,1500,,
2021,149335556,16,40,,
2021,149335557,25,210,,
2021,135744757,38,1,,
2021,149335558,63,100,,
2021,148216207,7,600,,
2021,148216207,9,0,,
2021,148216207,20,150,,
2021,148216207,61,201,,
2021,148216207,63,1,,
2021,149335559,3,100,,
2021,149335560,7,10,,
2021,144894382,24,5000,,
2021,149335562,8,177,,
2021,149335563,47,0,,
2021,149335564,63,14,,
2021,149335565,10,,,
2021,149335565,11,1,,
2021,149335566,63,1,,
2021,149335567,10,,,
2021,149335567,11,1,,
2021,149335568,63,4230,,
2021,138658126,63,1,,
2021,149335569,38,300,,
2021,135744184,10,,,
2021,148216219,11,1,,
2021,149335571,63,26,,
2021,149335572,63,40,,
2021,149335573,63,200,,
2021,149335574,20,40,,
2021,148216225,20,2648,,
2021,149335575,10,,,
2021,149335576,61,1000,,
2021,149335577,52,0,,
2021,149335578,63,350,,
2021,148216230,20,1131,,
2021,148216231,42,100,,
2021,148216232,20,1420,,
2021,149335579,20,504,,
2021,149335580,10,,,
2021,149335581,20,345,,
2021,148216236,52,0,,
2021,149948490,63,450,,
2021,149019472,8,17,,
2021,135744791,63,50,,
2021,137050505,3,19000,,
2021,149019472,63,1900,,
2021,149019473,11,1,,
2021,149335583,10,,,
2021,135744763,8,4,,
2021,135744164,10,,,
2021,149335584,10,,,
2021,149335584,13,400,,
2021,149335584,49,1,,
2021,148216240,10,,,
2021,149335585,38,150,,
2021,149335587,9,0,,
2021,149335588,42,400,,
2021,148216245,63,600,,
2021,148216246,52,0,,
2021,148216247,10,,,
2021,149335589,13,300,,
2021,149335590,8,2,,
2021,135745586,8,1,,
2021,135745586,63,5,,
2021,149335591,38,138,,
2021,148474777,38,300,,
2021,148216254,10,,,
2021,148474778,10,,,
2021,148216256,25,20,,
2021,149335592,24,900,,
2021,149335593,63,20,,
2021,148216259,63,100,,
2021,148216260,20,1837,,
2021,148216261,63,120,,
2021,148216262,62,3000,,
2021,148216263,63,1,,
2021,148216264,6,60,,
2021,148216265,20,2109,,
2021,148216266,10,,,
2021,148216267,63,40,,
2021,148216268,20,684,,
2021,135744192,6,100,,
2021,148216269,63,1500,,
2021,148216271,36,60,,
2021,148216271,63,800,,
2021,148216272,10,,,
2021,148216273,63,119,,
2021,148216274,10,,,
2021,148216275,20,124,,
2021,148216276,16,120,,
2021,148216277,25,300,,
2021,148216278,16,75,,
2021,148216279,10,,,
2021,148216280,20,953,,
2021,148216281,10,,,
2021,148216282,20,675,,
2021,148216283,42,100,,
2021,148216284,20,60,,
2021,148216285,39,100,,
2021,148216287,26,260,,
2021,148216288,17,300,,
2021,148216288,26,1000,,
2021,148216288,58,16522,,
2021,148216289,61,300,,
2021,148216290,63,22,,
2021,148216292,16,200,,
2021,148216293,19,28,,
2021,148216294,26,300,,
2021,148216295,61,800,,
2021,148216297,20,1,2021-12-13,
